,Id,Name,Type,UrlName
780,54a74454e779892d5e5155ce,Maglev,Mod,maglev
781,54a74454e779892d5e5155df,Cleanse Grineer,Mod,cleanse_grineer
782,567af35fcbfa8f05d076a512,Heightened Reflexes,Mod,heightened_reflexes
783,54a74454e779892d5e5155e2,Hunt,Mod,hunt
784,54a73e65e779893a797fff51,Orthos Prime Blueprint,Weapon,orthos_prime_blueprint
785,54a74454e779892d5e5155e4,Hall Of Malevolence,Mod,hall_of_malevolence
786,54a74454e779892d5e5155e6,Smite Grineer,Mod,smite_grineer
787,54a74454e779892d5e5155e7,Firestorm,Mod,firestorm
788,54a74454e779892d5e5155e8,Bane Of Corpus,Mod,bane_of_corpus
789,54a74454e779892d5e5155e9,Berserker Fury,Mod,berserker_fury
790,54a74455e779892d5e5156d7,Rousing Plunder,Mod,rousing_plunder
791,567af35fcbfa8f05d076a51a,Loose Magazine,Mod,loose_magazine
792,54a74455e779892d5e5156d8,Life Strike,Mod,life_strike
793,54a74454e779892d5e5155ea,Handspring,Mod,handspring
794,54a73e65e779893a797fff53,Paris Prime Grip,Weapon,paris_prime_grip
795,567af35fcbfa8f05d076a51b,Lucky Shot,Mod,lucky_shot
796,54a74455e779892d5e5156db,Electrified Barrel,Mod,electrified_barrel
797,567af35fcbfa8f05d076a51c,Maximum Capacity,Mod,maximum_capacity
798,584470092c2ada00787e0888,Savior Decoy,Mod,savior_decoy
799,54a74455e779892d5e5156dc,Stalking Fan,Mod,stalking_fan
800,5992f2fa6a92654847b8df2a,Primed Bane Of Orokin,Mod,primed_bane_of_corrupted
801,54a74455e779892d5e5156e4,Warm Coat,Mod,warm_coat
802,54a74455e779892d5e5156e5,Tainted Mag,Mod,tainted_mag
803,567af35fcbfa8f05d076a523,Tactical Retreat,Mod,tactical_retreat
804,54a74454e779892d5e51568a,Bright Purity,Mod,bright_purity
805,54a74455e779892d5e51569d,Frigid Blast,Mod,frigid_blast
806,56dac5b45cc639de0a45c528,Shrapnel Rounds,Mod,shrapnel_rounds
807,54a74454e779892d5e515593,Bleeding Edge,Mod,bleeding_edge
808,5bf54b483ffcc7066e7eb855,Pax Seeker,Arcane,pax_seeker
809,5c182b739603780081b09a55,Mesa Prime Blueprint,Warframe,mesa_prime_blueprint
810,5ca28670fc2db2035eae05a5,Equinox Prime Neuroptics Blueprint,Warframe,equinox_prime_neuroptics_blueprint
811,5c196fae96037800ddadac16,Redeemer Prime Blueprint,Weapon,redeemer_prime_blueprint
812,5c1bda0d14a8e4006b1dad6e,Virtuos Spike,Arcane,virtuos_spike
813,5ca28670fc2db2035eae059f,Tipedo Prime Blueprint,Weapon,tipedo_prime_blueprint
814,567af35fcbfa8f05d076a4f1,Serrated Edges,Mod,serrated_edges
815,54a74454e779892d5e515591,Flame Repellent,Mod,flame_repellent
816,570e384396c62ba9d1795d21,Quanta Vandal,Weapon,quanta_vandal
817,54c6860ce7798913933a7a43,Mara Detron,Weapon,mara_detron
818,54a74454e779892d5e515597,Shock Absorbers,Mod,shock_absorbers
819,54a73e65e779893a797fff38,Bronco Prime Receiver,Weapon,bronco_prime_receiver
820,54d4c752e77989282cc8b0a0,Mutalist Alad V Nav Coordinate,Misc.,mutalist_nav_coordinates
821,54a73e65e779893a797fff3a,Burston Prime Blueprint,Weapon,burston_prime_blueprint
822,567af35fcbfa8f05d076a4f6,Soft Hands,Mod,soft_hands
823,567af35fcbfa8f05d076a4f7,Spring-Loaded Broadhead,Mod,spring_loaded_broadhead
824,54e0c9eee7798903744178ab,Rift Torrent,Mod,rift_torrent
825,54a73e65e779893a797fff3c,Burston Prime Stock,Weapon,burston_prime_stock
826,567af35fcbfa8f05d076a4fc,Sword Alone,Mod,sword_alone
827,567af35fcbfa8f05d076a4fd,Tactical Reload,Mod,tactical_reload
828,54a73e65e779893a797fff46,Hikou Prime Blueprint,Weapon,hikou_prime_blueprint
829,567af35fcbfa8f05d076a4fe,Tear Gas,Mod,tear_gas
830,554d3f0ce779894445a848fc,Primed Slip Magazine,Mod,primed_slip_magazine
831,554d3f0ce779894445a848fd,Shelter,Mod,shelter
832,54a74455e779892d5e5156e1,Gemini Cross,Mod,gemini_cross
833,54a74454e779892d5e515671,Rupture,Mod,rupture
834,54aaefabe779892ce54c8980,Arcane Vanguard Helmet,Skin,arcane_vanguard_helmet
835,5729bd18cb59ed5a9b484e92,Fomorian Accelerant,Mod,fomorian_accelerant
836,54c68672e7798913ba044082,Primed Flow,Mod,primed_flow
837,5740c1679d238d4a03d28514,Imperator Vandal Blueprint,Weapon,imperator_vandal_blueprint
838,54dd276ee7798934e7afad13,Primed Pistol Ammo Mutation,Mod,primed_pistol_ammo_mutation
839,54aaefc3e779893b1ffe451d,Arcane Pendragon Helmet,Skin,arcane_pendragon_helmet
840,54dd278ae7798934ecce4f0a,Prisma Veritux,Weapon,prisma_veritux
841,54e0c9eee7798903744178a9,Resonance,Mod,resonance
842,54e0c9eee7798903744178af,Ballistic Bullseye,Mod,ballistic_bullseye
843,55244820e779890907ef6805,Volt Prime Blueprint,Warframe,volt_prime_blueprint
844,58f0ee99aa4b70452a173073,Piercing Navigator,Mod,piercing_navigator
845,5d322d0f74bdad027da4d06e,Gas City Alad's Laboratory Scene,Misc.,gas_city_alads_laboratory_scene
846,54a74454e779892d5e5155d3,Magnum Force,Mod,magnum_force
847,54a74455e779892d5e51569f,Expel Corpus,Mod,expel_corpus
848,54a73e65e779893a797fff7e,Ember Prime Chassis Blueprint,Warframe,ember_prime_chassis_blueprint
849,5667519a5dcbc186f0536bd4,Arcane Tempo,Arcane,arcane_tempo
850,5667576ddb7c7a568a8d45bf,Madurai Lens,Lens,madurai_lens
851,5667576ddb7c7a568a8d45c3,Unairu Lens,Lens,unairu_lens
852,566759c8db7c7a568a8d45c6,Cunning Drift,Mod,cunning_drift
853,566759c8db7c7a568a8d45c7,Endurance Drift,Mod,endurance_drift
854,54e644ffe779897594fa68d2,Abating Link,Mod,abating_link
855,566759c8db7c7a568a8d45c8,Power Drift,Mod,power_drift
856,566759c8db7c7a568a8d45c9,Speed Drift,Mod,speed_drift
857,54e64500e779897594fa68d4,Hallowed Eruption,Mod,hallowed_eruption
858,566759c8db7c7a568a8d45ca,Stealth Drift,Mod,stealth_drift
859,54a73e65e779893a797fff78,Rhino Prime Chassis Blueprint,Warframe,rhino_prime_chassis_blueprint
860,54a74454e779892d5e5155d9,Cutting Edge,Mod,cutting_edge
861,54e64500e779897594fa68d5,Iron Shrapnel,Mod,iron_shrapnel
862,56783f24cbfa8f0432dd898d,Akbronco Prime Set,Weapon,akbronco_prime_set
863,54a74454e779892d5e5155da,Contagious Spread,Mod,contagious_spread
864,55108594e77989728d5100c6,Arcane Agility,Arcane,arcane_agility
865,5526aec1e779896af941825f,Piercing Roar,Mod,piercing_roar
866,56783f24cbfa8f0432dd8996,Carrier Prime Set,Blueprint,carrier_prime_set
867,5526aec1e779896af9418260,Hushed Invisibility,Mod,hushed_invisibility
868,56783f24cbfa8f0432dd8997,Dakra Prime Set,Weapon,dakra_prime_set
869,5526aec1e779896af9418261,Pilfering Swarm,Mod,pilfering_swarm
870,54a74454e779892d5e5155dc,Diamond Skin,Mod,diamond_skin
871,56783f24cbfa8f0432dd8998,Dera Vandal Set,Weapon,dera_vandal_set
872,54a74454e779892d5e5155e3,Toxic Sequence,Mod,toxic_sequence
873,57962daf19aaba0b00a9b1b1,Latron Wraith Blueprint,Weapon,latron_wraith_blueprint
874,57962daf19aaba0b00a9b1b2,Latron Wraith Receiver,Weapon,latron_wraith_receiver
875,57962daf19aaba0b00a9b1b3,Latron Wraith Stock,Weapon,latron_wraith_stock
876,57962daf19aaba0b00a9b1b4,Latron Wraith Set,Weapon,latron_wraith_set
877,57b4e5486f6b2fda8ea6caa0,Territorial Aggression,Mod,territorial_aggression
878,57b4e5486f6b2fda8ea6caa1,Swipe,Mod,swipe
879,57b4e5486f6b2fda8ea6caa2,Pounce,Mod,pounce
880,57b4e5486f6b2fda8ea6caa3,Sharpened Claws,Mod,sharpened_claws
881,57bc948ae506eb45ea25144e,Twin Vipers Wraith Link,Weapon,twin_vipers_wraith_link
882,57bc948ae506eb45ea25144f,Twin Vipers Wraith Receivers,Weapon,twin_vipers_wraith_receivers
883,57bc94bae506eb45ea251450,Twin Vipers Wraith Set,Weapon,twin_vipers_wraith_set
884,54a74455e779892d5e5156c6,Enemy Radar,Mod,enemy_radar
885,57bc9a40e506eb45ea251452,Nekros Prime Chassis Blueprint,Warframe,nekros_prime_chassis_blueprint
886,5d8765de7ea27b08950c13b8,Arcane Bodyguard,Arcane,arcane_bodyguard
887,5d8765de7ea27b08950c13bf,Arcane Primary Charger,Arcane,arcane_primary_charger
888,5d8765de7ea27b08950c13c0,Swift Momentum,Mod,swift_momentum
889,5d8765de7ea27b08950c13c1,Combat Discipline,Mod,combat_discipline
890,5d8765de7ea27b08950c13c4,Arcane Blade Charger,Arcane,arcane_blade_charger
891,5d8765df7ea27b08950c13c8,Melee Guidance,Mod,melee_guidance
892,5d9385b17ea27b0a28fd75b8,Atlas Prime Chassis Blueprint,Warframe,atlas_prime_chassis_blueprint
893,5d93ca107ea27b0a87566f5f,Dethcube Prime Carapace,Weapon,dethcube_prime_carapace
894,5d93ca107ea27b0a87566f62,Dethcube Prime Cerebrum,Weapon,dethcube_prime_cerebrum
895,5d93ca117ea27b0a87566f65,Tekko Prime Gauntlet,Weapon,tekko_prime_gauntlet
896,5d93ca117ea27b0a87566f6a,Dethcube Prime Blueprint,Weapon,dethcube_prime_blueprint
897,5d93ca117ea27b0a87566f6b,Dethcube Prime Set,Weapon,dethcube_prime_set
898,54a74455e779892d5e515695,Glacial Edge,Mod,glacial_edge
899,54a74455e779892d5e5156ae,Organ Shatter,Mod,organ_shatter
900,5b2987abeb069f0536234279,Limbo Prime Systems Blueprint,Warframe,limbo_prime_systems_blueprint
901,5dbe9b077ea27b0ffe3ca268,Runtime,Mod,runtime
902,5dbe9b137ea27b0ffe3ca286,Hit And Run,Mod,hit_and_run
903,5df8b0ab1456970087cd9b01,Ivara Prime Neuroptics Blueprint,Warframe,ivara_prime_neuroptics_blueprint
904,5df8b0ab1456970087cd9b02,Ivara Prime Chassis Blueprint,Warframe,ivara_prime_chassis_blueprint
905,5df8b0ac1456970087cd9b03,Ivara Prime Systems Blueprint,Warframe,ivara_prime_systems_blueprint
906,5df955121456970150510f21,Baza Prime Blueprint,Weapon,baza_prime_blueprint
907,5df955121456970150510f22,Baza Prime Set,Weapon,baza_prime_set
908,5df955131456970150510f23,Aksomati Prime Set,Weapon,aksomati_prime_set
909,5df955131456970150510f24,Aksomati Prime Link,Weapon,aksomati_prime_link
910,5df955131456970150510f25,Baza Prime Stock,Weapon,baza_prime_stock
911,5df955131456970150510f26,Aksomati Prime Receiver,Weapon,aksomati_prime_receiver
912,5baa8bbf4567de01ac283492,Gram Prime Handle,Weapon,gram_prime_handle
913,54dd265ce7798934d026f6fc,Primed Reach,Mod,primed_reach
914,5b50a3ad3a84fd02a782324c,Warding Thurible,Mod,warding_thurible
915,58b57068eb26db5c31192118,Helios Prime Blueprint,Sentinel,helios_prime_blueprint
916,54a74455e779892d5e5156e6,Terminal Velocity,Mod,terminal_velocity
917,54a74455e779892d5e5156e7,Ice Storm,Mod,ice_storm
918,592c30c5011e88f094afec7c,Cyclone Kraken,Mod,cyclone_kraken
919,5667568bf9001cd2824a682a,Karak Wraith Receiver,Weapon,karak_wraith_receiver
920,58f0efdfaa4b70452a173076,Orvius Disc,Weapon,orvius_disc
921,5667576ddb7c7a568a8d45c0,Vazarin Lens,Lens,vazarin_lens
922,54a74455e779892d5e5156ed,Sinking Talon,Mod,sinking_talon
923,56dac8d25cc639de0a45c52d,Health Conversion,Mod,health_conversion
924,54a74455e779892d5e5156f4,Reflex Coil,Mod,reflex_coil
925,54a73e65e779893a797fff67,Vasto Prime Receiver,Weapon,vasto_prime_receiver
926,567af35fcbfa8f05d076a4f0,Searing Leap,Mod,searing_leap
927,54a74454e779892d5e5155f7,Loot Detector,Mod,loot_detector
928,54e644ffe779897594fa68cc,Repelling Bastille,Mod,repelling_bastille
929,54a74454e779892d5e515590,Hollowed Bullets,Mod,hollowed_bullets
930,571955b94445c3e28b80fc80,Scimitar Engines Blueprint,Blueprint,scimitar_engines_blueprint
931,54a74454e779892d5e515615,Ironclad Charge,Mod,ironclad_charge
932,58e6407ada6e257f670cf071,Veil's Binding Scene,Misc.,veils_binding_scene
933,5c1bda2014a8e4006b1dad98,Magus Drive,Arcane,magus_drive
934,5c1bd9fd14a8e4006b1dad50,Quick Reload,Mod,quick_reload
935,5c1bda0714a8e4006b1dad61,Strain Fever,Mod,strain_fever
936,5c1bda0a14a8e4006b1dad67,Archgun Ace,Mod,archgun_ace
937,5c1bda0c14a8e4006b1dad6a,Mad Stack,Mod,mad_stack
938,5cb04869fc2db2068006980f,Teeming Virulence,Mod,teeming_virulence
939,5c1e62d3817a0d0092fb160a,Fortuna Scene,Misc.,fortuna_scene
940,5ca28670fc2db2035eae059d,Tipedo Prime Ornament,Weapon,tipedo_prime_ornament
941,5ca28670fc2db2035eae05a3,Stradavar Prime Receiver,Weapon,stradavar_prime_receiver
942,5703ed10a064f4ab755dc139,Snipetron Vandal Barrel,Weapon,snipetron_vandal_barrel
943,54aaf259e7798948f1b718c7,Arcane Scorpion Helmet,Skin,arcane_scorpion_helmet
944,54ca4329e779891a21d036bd,Wyrm Prime Cerebrum,Blueprint,wyrm_prime_cerebrum
945,567af35fcbfa8f05d076a4f8,Spry Sights,Mod,spry_sights
946,54a74454e779892d5e515619,Targeting Receptor,Mod,targeting_receptor
947,58d8f22a11efe42a5e5231fe,Ayatan Valana Sculpture,Ayatan Sculpture,ayatan_valana_sculpture
948,54a74454e779892d5e5155c2,Bane Of Infested,Mod,bane_of_infested
949,54a74454e779892d5e5155c3,Shocking Touch,Mod,shocking_touch
950,5783bf69d9b6753790c89e9b,Cyngas Barrel,Weapon,cyngas_barrel
951,54a74454e779892d5e5155c8,Sprint Boost,Mod,sprint_boost
952,5783bf71d9b6753790c89e9d,Cyngas Stock,Weapon,cyngas_stock
953,54a74455e779892d5e5156cb,Furious Javelin,Mod,furious_javelin
954,54a73e65e779893a797fff4e,Lex Prime Blueprint,Weapon,lex_prime_blueprint
955,585a925a2c2ada004285df01,Draining Gloom,Mod,draining_gloom
956,5d322d0f74bdad027da4d07a,Gas City Elemental Refinement Scene,Misc.,gas_city_elemental_refinement_scene
957,54a74455e779892d5e5156c9,Hellfire,Mod,hellfire
958,585a93312c2ada00552edf0f,Precision Munition,Mod,precision_munition
959,54a74455e779892d5e5156cd,Argon Plating,Mod,argon_plating
960,56463b04b66f83585da94c6a,Corpus Void Key,Key,corpus_void_key
961,56783f24cbfa8f0432dd899e,Hikou Prime Set,Weapon,hikou_prime_set
962,54a74454e779892d5e5155fc,Seeker,Mod,seeker
963,54a74455e779892d5e515694,Molten Impact,Mod,molten_impact
964,54a73e65e779893a797fff52,Orthos Prime Handle,Weapon,orthos_prime_handle
965,54a73e65e779893a797fff58,Reaper Prime Blade,Weapon,reaper_prime_blade
966,54a74455e779892d5e5156a0,Rending Strike,Mod,rending_strike
967,54a74455e779892d5e5156ba,Ammo Stock,Mod,ammo_stock
968,54a74455e779892d5e5156bb,Self Destruct,Mod,self_destruct
969,56a7b2941133f656cb085d90,Spring-Loaded Chamber,Mod,spring_loaded_chamber
970,54a74455e779892d5e5156bd,Accelerated Blast,Mod,accelerated_blast
971,54a73e65e779893a797fff5c,Scindo Prime Blueprint,Weapon,scindo_prime_blueprint
972,54a74455e779892d5e5156d0,Tainted Shell,Mod,tainted_shell
973,54a74455e779892d5e5156d2,Stinging Truth,Mod,stinging_truth
974,56a7b2991133f656cb085d91,Repeater Clip,Mod,repeater_clip
975,54a74455e779892d5e5156d5,Killing Blow,Mod,killing_blow
976,56a7b29e1133f656cb085d92,Embedded Catalyzer,Mod,embedded_catalyzer
977,54a74454e779892d5e5155ec,Magma Chamber,Mod,magma_chamber
978,54a74454e779892d5e5155f1,Rebound,Mod,rebound
979,56dac58b5cc639de0a45c521,Discharge Strike,Mod,discharge_strike
980,54aaf21ee7798925c9182cee,Arcane Storm Helmet,Skin,arcane_storm_helmet
981,54a74454e779892d5e5155f2,Reach,Mod,reach
982,56dac5985cc639de0a45c524,Anti-Flak Plating,Mod,anti_flak_plating
983,59eba86952f90ed715e14155,Tear Azurite,Gem,tear_azurite
984,58701655937cde2c9d378ac2,Shotgun Riven Mod (Veiled),Riven,shotgun_riven_mod_(veiled)
985,5a0475076c4655012038ddbe,Magus Cadence,Arcane,magus_cadence
986,5a0475086c4655012038ddc1,Exodia Brave,Arcane,exodia_brave
987,5a0475096c4655012038ddc2,Exodia Hunt,Arcane,exodia_hunt
988,5a0475096c4655012038ddc3,Exodia Triumph,Arcane,exodia_triumph
989,5a0475096c4655012038ddc4,Magus Nourish,Arcane,magus_nourish
990,5a04750a6c4655012038ddc5,Virtuos Shadow,Arcane,virtuos_shadow
991,54a73e65e779893a797fff7a,Ember Prime Systems Blueprint,Warframe,ember_prime_systems_blueprint
992,54a73e65e779893a797fff7d,Frost Prime Chassis Blueprint,Warframe,frost_prime_chassis_blueprint
993,54a73e65e779893a797fff7f,Rhino Prime Systems Blueprint,Warframe,rhino_prime_systems_blueprint
994,54a73e65e779893a797fff81,Ember Prime Blueprint,Warframe,ember_prime_blueprint
995,54a74454e779892d5e5155a0,Eroding Blight,Mod,eroding_blight
996,54a74454e779892d5e515666,Deadly Sequence,Mod,deadly_sequence
997,54a74454e779892d5e515669,Fever Strike,Mod,fever_strike
998,54a74454e779892d5e51566a,Sawtooth Clip,Mod,sawtooth_clip
999,54aaf140e779891f6ee18f9c,Arcane Essence Helmet,Skin,arcane_essence_helmet
1000,54aaf1a2e77989598d22c782,Arcane Locust Helmet,Skin,arcane_locust_helmet
1001,5526aec0e779896af941825d,Tempo Royale,Mod,tempo_royale
1002,59eba86952f90ed715e14159,Radian Sentirum,Gem,radian_sentirum
1003,54c686fee7798913eda0615b,Prisma Gorgon,Weapon,prisma_gorgon
1004,56dac5ac5cc639de0a45c526,Brain Storm,Mod,brain_storm
1005,54ca4260e7798919a4e9b429,High Noon,Mod,high_noon
1006,54a74454e779892d5e5155f5,Scattered Justice,Mod,scattered_justice
1007,54a74454e779892d5e5155fd,Brutal Tide,Mod,brutal_tide
1008,554d3f0ce779894445a848fb,Funnel Clouds,Mod,funnel_clouds
1009,559daa9fe779897b3263c2c7,Ash Prime Blueprint,Warframe,ash_prime_blueprint
1010,5783bf2dd9b6753790c89e8f,Decurion Receiver,Weapon,decurion_receiver
1011,54a74454e779892d5e5155bb,Toxic Blight,Mod,toxic_blight
1012,56153727b66f836f91a8e849,Kavasa Prime Kubrow Collar Blueprint,Blueprint,kavasa_prime_kubrow_collar_blueprint
1013,57e91e5cc76eb74c087f492c,Ayatan Cyan Star,Ayatan Star,ayatan_cyan_star
1014,54a74454e779892d5e5155bc,Fatal Acceleration,Mod,fatal_acceleration
1015,5783bf32d9b6753790c89e90,Phaedra Barrel,Weapon,phaedra_barrel
1016,54a74454e779892d5e515646,Thief's Wit,Mod,thiefs_wit
1017,59e91860f25be4e10d36571e,Furax Wraith Left Gauntlet,Weapon,furax_wraith_left_gauntlet
1018,54a74454e779892d5e5155bd,Melee Prowess,Mod,melee_prowess
1019,57e91e5cc76eb74c087f492d,Ayatan Amber Star,Ayatan Star,ayatan_amber_star
1020,54a74454e779892d5e515662,Prolonged Paralysis,Mod,prolonged_paralysis
1021,584160cd43e4267b5b699191,Rifle Riven Mod (Veiled),Riven,rifle_riven_mod_(veiled)
1022,567af35fcbfa8f05d076a4d6,Flak Shot,Mod,flak_shot
1023,567af35fcbfa8f05d076a4d7,Follow Through,Mod,follow_through
1024,54a74454e779892d5e5155cb,Quickdraw,Mod,quickdraw
1025,58446fac2c2ada005650f88f,Guardian Derision,Mod,guardian_derision
1026,58446fc72c2ada0064aca003,Icy Avalanche,Mod,icy_avalanche
1027,598b06b4ab6b61be6fec0fb6,Vay Hek Frequency Triangulator,Collectible,vay_hek_frequency_triangulator
1028,5ce7fd85d23a3b00908c4206,Whiplash Mine,Mod,whiplash_mine
1029,5ce7fd86d23a3b00908c4207,Odomedic,Mod,odomedic
1030,5ce7fd86d23a3b00908c4209,Proton Jet,Mod,proton_jet
1031,5ce7fd86d23a3b00908c420a,Security Override,Mod,security_override
1032,5ce7fd87d23a3b00908c420e,Rift Haven,Mod,rift_haven
1033,56153f3bb66f83707da7eef9,Machete Wraith,Weapon,machete_wraith
1034,57c20990022d3f62c0d81aa8,Safeguard,Mod,safeguard
1035,56153f4cb66f837080b7120d,Prova Vandal,Weapon,prova_vandal
1036,57c20990022d3f62c0d81aa9,Path Of Statues,Mod,path_of_statues
1037,5615432bb66f8371035bfa22,Contagion Cloud,Mod,contagion_cloud
1038,56783f24cbfa8f0432dd89aa,Reaper Prime Set,Weapon,reaper_prime_set
1039,57c73be094b4b0f159ab5e15,Immolated Radiance,Mod,immolated_radiance
1040,573b7fbd0ec44a47787a690d,Vauban Prime Blueprint,Warframe,vauban_prime_blueprint
1041,559daad1e779897b4be73862,Carrier Prime Carapace,Blueprint,carrier_prime_carapace
1042,567af35fcbfa8f05d076a50d,Full Capacity,Mod,full_capacity
1043,59385f6716efa3a742b15f5f,Magnetized Discharge,Mod,magnetized_discharge
1044,54a73e65e779893a797fff25,Ankyros Prime Blueprint,Weapon,ankyros_prime_blueprint
1045,5953f8e78e34b5ed3cb3d9b8,Inaros Tomb Scene,Misc.,inaros_tomb_scene
1046,54a73e65e779893a797fff2a,Boar Prime Barrel,Weapon,boar_prime_barrel
1047,592dd262011e88f094afec7f,Oberon Prime Chassis Blueprint,Warframe,oberon_prime_chassis_blueprint
1048,567af35fcbfa8f05d076a4dd,Lock And Load,Mod,lock_and_load
1049,58e6407ada6e257f670cf06e,Lunaro Arena Scene,Misc.,lunaro_arena_scene
1050,592dd262011e88f094afec8a,Silva & Aegis Prime Blade,Weapon,silva_and_aegis_prime_blade
1051,551085bce7798972a9b2fc6e,Arcane Guardian,Arcane,arcane_guardian
1052,54a73e65e779893a797fff2f,Boltor Prime Blueprint,Weapon,boltor_prime_blueprint
1053,5615432bb66f8371035bfa2c,Fast Deflection,Mod,fast_deflection
1054,592dd262011e88f094afec86,Sybaris Prime Set,Weapon,sybaris_prime_set
1055,592dd262011e88f094afec80,Oberon Prime Systems Blueprint,Warframe,oberon_prime_systems_blueprint
1056,5df955141456970150510f29,Baza Prime Receiver,Weapon,baza_prime_receiver
1057,5dfea13a1456970294aff353,Primed Smite Infested,Mod,primed_smite_infested
1058,5dfea13d1456970294aff363,Shedu Barrel,Weapon,shedu_barrel
1059,5dfea1421456970294aff37f,Shedu Receiver,Weapon,shedu_receiver
1060,5dfea1431456970294aff388,Primed Smite Corpus,Mod,primed_smite_corpus
1061,5dfea1441456970294aff38c,Sentient Fountain Scene,Scene,sentient_fountain_scene
1062,5dfea1481456970294aff3a3,Shedu Set,Weapon,shedu_set
1063,5dfea1491456970294aff3a5,Shedu Chassis,Weapon,shedu_chassis
1064,5dff6e1014569703166749e6,Void Cloak,Mod,void_cloak
1065,5dff6e1014569703166749f8,Squad Renew,Mod,squad_renew
1066,5dff6e1014569703166749fd,Section Density,Mod,section_density
1067,5dff6e101456970316674a01,Flow Burn,Mod,flow_burn
1068,54e0c9eee7798903744178a8,Surging Dash,Mod,surging_dash
1069,5b91784d0566c80216658ce8,Conductor,Mod,conductor
1070,5b91784d0566c80216658cea,Accumulating Whipclaw,Mod,accumulating_whipclaw
1071,5be5f5a03ffcc7038857f109,Heart Noctrul,Gem,heart_noctrul
1072,55397302e77989047f88411c,Photon Repeater,Mod,photon_repeater
1073,5c196faf96037800ddadac17,Redeemer Prime Set,Weapon,redeemer_prime_set
1074,5c1bda0514a8e4006b1dad5f,Hypothermic Shell,Mod,hypothermic_shell
1075,5dff6e111456970316674a0c,Warhead,Mod,warhead
1076,5e02154d14569703bf43e54a,Battle Stations,Mod,battle_stations
1077,5e02154e14569703bf43e54e,Countermeasures,Mod,countermeasures
1078,5e4145907b0275011bc5b7cd,Blood Forge,Mod,blood_forge
1079,5e4145907b0275011bc5b7ce,Balefire Surge,Mod,balefire_surge
1080,5e4145907b0275011bc5b7cf,Sentient Basin Scene,Scene,sentient_basin_scene
1081,5e4145907b0275011bc5b7d0,Sentient Balcony Scene,Scene,sentient_balcony_scene
1082,5e4145917b0275011bc5b7d1,Endless Lullaby,Mod,endless_lullaby
1083,5c1bda1114a8e4006b1dad78,Magus Accelerant,Arcane,magus_accelerant
1084,57bc9c99e506eb45ea25145d,Galatine Prime Blueprint,Weapon,galatine_prime_blueprint
1085,5e7caa01267539063de48c3f,Aerial Ace,Mod,aerial_ace
1086,5e7caa02267539063de48c40,Energizing Shot,Mod,energizing_shot
1087,5e7caa02267539063de48c41,Anchored Glide,Mod,anchored_glide
1088,54a74455e779892d5e5156da,Venomous Clip,Mod,venomous_clip
1089,56675652f9001cd2824a6825,Dera Vandal Barrel,Weapon,dera_vandal_barrel
1090,567af35fcbfa8f05d076a4d0,Counterweight,Mod,counterweight
1091,5ce7fd85d23a3b00908c4205,Anti-Grav Grenade,Mod,anti_grav_grenade
1092,57c05949d0d9ef638234e4af,Brief Respite,Mod,brief_respite
1093,56783f24cbfa8f0432dd89a8,Orthos Prime Set,Weapon,orthos_prime_set
1094,57c73be094b4b0f159ab5e13,Hysterical Assault,Mod,hysterical_assault
1095,567af35fcbfa8f05d076a4c6,Adept Surge,Mod,adept_surge
1096,567af35fcbfa8f05d076a50e,Gorgon Frenzy,Mod,gorgon_frenzy
1097,56783f24cbfa8f0432dd89b2,Volt Prime Set,Warframe,volt_prime_set
1098,59eba86952f90ed715e14156,Esher Devar,Gem,esher_devar
1099,58b57068eb26db5c3119210b,Banshee Prime Neuroptics Blueprint,Warframe,banshee_prime_neuroptics_blueprint
1100,5615432bb66f8371035bfa2d,Electro Pulse,Mod,electro_pulse
1101,5615432bb66f8371035bfa2e,Neutralize,Mod,neutralize
1102,5615432bb66f8371035bfa32,Retrieve,Mod,retrieve
1103,5740c1769d238d4a03d28516,Imperator Vandal Receiver,Weapon,imperator_vandal_receiver
1104,57dbdc525e334907aa8edb58,Secura Lecta,Weapon,secura_lecta
1105,57dbdc685e334907aa8edb5b,Amesha Systems,Component,amesha_systems_blueprint
1106,57dbdc685e334907aa8edb5c,Amesha Wings,Component,amesha_wings_blueprint
1107,57dbdc685e334907aa8edb5d,Amesha Harness,Component,amesha_harness_blueprint
1108,57dbdc685e334907aa8edb5e,Amesha Set,Component,amesha_set
1109,57dbdc745e334907aa8edb61,Elytron Harness,Component,elytron_harness_blueprint
1110,57dbdc745e334907aa8edb62,Elytron Set,Component,elytron_set
1111,57dbdc825e334907aa8edb63,Itzal Systems Blueprint,Blueprint,itzal_systems_blueprint
1112,57dbdc825e334907aa8edb64,Itzal Wings Blueprint,Blueprint,itzal_wings_blueprint
1113,57dbdc825e334907aa8edb65,Itzal Harness Blueprint,Blueprint,itzal_harness_blueprint
1114,57dbdc825e334907aa8edb66,Itzal Set,Blueprint,itzal_set
1115,57e91e65c76eb74c087f4932,Ayatan Vaya Sculpture,Ayatan Sculpture,ayatan_vaya_sculpture
1116,5800c6c9c021d9dc0a9f8916,The Perrin Sequence Augment Mod,Mod,the_perrin_sequence_augment_mod
1117,5800c6c9c021d9dc0a9f8918,New Loka Augment Mod,Mod,new_loka_augment_mod
1118,5800c6c9c021d9dc0a9f8919,Arbiters of Hexis Augment Mod,Mod,arbiters_of_hexis_augment_mod
1119,5788fad04fff472f131a135f,Charm,Mod,charm
